acheteur_latitude,acheteur_longitude,montant,acheteur_region_nom,type,titulaire_categorie,year
48.069754,-0.766995,62505.08,Pays de la Loire,Travaux,PME,2021.0
43.730246,7.253353,4000000.0,Provence-Alpes-Côte d'Azur,Services,PME,2023.0
46.864718,-1.00871,39500.0,Pays de la Loire,Fournitures,GE,2023.0
50.529714,2.63487,23040000.0,Hauts-de-France,Fournitures,,2026.0
46.664857,5.541525,200000.0,Bourgogne-Franche-Comté,Fournitures,GE,2023.0
45.598986,5.89644,55387.5,Auvergne-Rhône-Alpes,Services,PME,2025.0
48.134736,-1.660295,1200000.0,Bretagne,Services,ETI,2023.0
49.231413,4.018907,52872.0,Grand Est,Fournitures,ETI,2026.0
46.569595,0.371906,414548.0,Nouvelle-Aquitaine,Fournitures,ETI,2022.0
43.676218,4.627411,400000.0,Provence-Alpes-Côte d'Azur,Services,PME,2019.0
48.856842,2.350388,156833.28,Île-de-France,Fournitures,ETI,2018.0
47.092828,-1.612977,85000.0,Pays de la Loire,Services,PME,2023.0
42.700003,2.893481,98350.0,Occitanie,Services,PME,2024.0
46.659743,0.364021,25000.0,Nouvelle-Aquitaine,Services,,2019.0
43.303057,5.367365,1270.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2023.0
48.014617,2.731943,39275.51,Centre-Val de Loire,Travaux,PME,2019.0
47.291261,-2.394205,552272.74,Pays de la Loire,Travaux,PME,2025.0
44.352536,5.117757,89000.0,Auvergne-Rhône-Alpes,Services,PME,2021.0
48.824663,2.337741,1466666.0,Île-de-France,Services,ETI,2026.0
48.066347,-0.757413,92680.71,Pays de la Loire,Travaux,PME,2019.0
49.199977,-0.360767,1063041.09,Normandie,Travaux,PME,2026.0
45.400538,1.219531,19466.0,Nouvelle-Aquitaine,Travaux,,2019.0
48.989345,1.715325,45700.0,Île-de-France,Services,PME,2024.0
47.285763,-2.209678,1197999.9,Pays de la Loire,Travaux,ETI,2022.0
43.185495,3.001337,177640.45,Occitanie,Travaux,ETI,2020.0
47.826364,-0.706984,173283.2,Pays de la Loire,Travaux,GE,2024.0
48.134736,-1.660295,1266720.0,Bretagne,Services,PME,2023.0
48.912395,2.331462,400.0,Île-de-France,Services,PME,2022.0
48.824396,2.370362,38504.47,Île-de-France,Fournitures,PME,2021.0
49.139403,6.184101,70000.0,Grand Est,Fournitures,ETI,2019.0
47.273779,-2.213732,280000.0,Pays de la Loire,Services,PME,2026.0
44.837353,-0.584767,8200.0,Nouvelle-Aquitaine,Services,PME,2019.0
43.6078,3.890743,619899.0,Occitanie,Travaux,ETI,2020.0
49.178416,-0.359722,41479.0,Normandie,Travaux,PME,2023.0
46.307817,4.834216,18176.0,Bourgogne-Franche-Comté,Travaux,ETI,2025.0
48.105474,5.153605,53493.0,Grand Est,Travaux,PME,2019.0
45.186917,5.732597,2000000.0,Auvergne-Rhône-Alpes,Fournitures,PME,2023.0
44.717966,4.596375,320000.0,Auvergne-Rhône-Alpes,Fournitures,GE,2023.0
47.209505,-1.531235,283330.0,Pays de la Loire,Services,GE,2024.0
43.291346,5.393925,445560.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2022.0
50.362457,3.525686,107310.9,Hauts-de-France,Travaux,PME,2021.0
47.031772,4.8344,125400.0,Bourgogne-Franche-Comté,Fournitures,ETI,2020.0
47.325068,5.042539,26900.0,Bourgogne-Franche-Comté,Travaux,PME,2022.0
44.349439,2.574741,600000.0,Occitanie,Travaux,,2025.0
47.298968,-1.493705,116036.0,Pays de la Loire,Fournitures,ETI,2019.0
44.089539,6.233082,408008.0,Provence-Alpes-Côte d'Azur,Services,PME,2026.0
50.419873,2.947019,408.33,Hauts-de-France,Services,PME,2023.0
43.313132,5.406046,314183.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2019.0
45.778049,4.921221,150000.0,Auvergne-Rhône-Alpes,Services,PME,2024.0
45.759019,4.858628,155636.0,Auvergne-Rhône-Alpes,Services,PME,2025.0
45.741922,3.19902,37787.5,Auvergne-Rhône-Alpes,Travaux,PME,2018.0
48.800595,2.131054,48500.0,Île-de-France,Services,PME,2026.0
47.390626,0.719658,113638.0,Centre-Val de Loire,Travaux,PME,2019.0
43.453664,4.943403,220000.0,Provence-Alpes-Côte d'Azur,Fournitures,ETI,2026.0
44.933206,4.892076,96898.5,Auvergne-Rhône-Alpes,Travaux,GE,2020.0
14.604483,-61.06388,814631.29,Martinique,Travaux,PME,2019.0
49.112783,-1.084038,26875.0,Normandie,Services,PME,2023.0
47.457313,-0.601902,88120.0,Pays de la Loire,Services,PME,2020.0
48.840954,2.392684,773333.33,Île-de-France,Services,ETI,2023.0
49.199977,-0.360767,401971.0,Normandie,Fournitures,ETI,2025.0
48.901634,2.481977,120000.0,Île-de-France,Fournitures,ETI,2023.0
50.724875,3.157633,8477.0,Hauts-de-France,Services,GE,2026.0
48.066347,-0.757413,14820.0,Pays de la Loire,Travaux,PME,2020.0
45.038568,0.365112,82568.0,Nouvelle-Aquitaine,Travaux,PME,2025.0
48.090924,7.350755,119569.0,Grand Est,Travaux,PME,2022.0
47.600241,1.341516,6236.75,Centre-Val de Loire,Fournitures,PME,2025.0
43.321337,-0.357773,32350.5,Nouvelle-Aquitaine,Travaux,PME,2024.0
48.535815,2.52781,48425.0,Île-de-France,Services,PME,2026.0
48.044569,-1.601494,370000.0,Bretagne,Travaux,PME,2022.0
49.178191,-0.348195,2557250.0,Normandie,Fournitures,GE,2019.0
49.226542,6.218014,167379.87,Grand Est,Travaux,GE,2025.0
47.461325,-0.551308,130982.18,Pays de la Loire,Travaux,,2025.0
43.595846,1.295946,89864.41,Occitanie,Travaux,ETI,2023.0
44.849447,0.485485,200000.0,Nouvelle-Aquitaine,Services,ETI,2021.0
43.302103,5.374153,175000.0,Provence-Alpes-Côte d'Azur,Services,PME,2023.0
49.119718,6.176262,89950.0,Grand Est,Services,GE,2022.0
46.205702,5.216669,40000.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2021.0
46.318491,-0.483811,380503.85,Nouvelle-Aquitaine,Services,GE,2022.0
48.105474,5.153605,98701.0,Grand Est,Travaux,PME,2020.0
48.910692,2.288989,829823.86,Île-de-France,Services,PME,2025.0
47.893491,-4.01352,400000.0,Bretagne,Fournitures,PME,2021.0
49.758451,4.72311,55000.0,Grand Est,Services,PME,2021.0
49.443269,1.099821,454522.0,Normandie,Travaux,,2024.0
51.035963,2.371468,600000.0,Hauts-de-France,Fournitures,PME,2022.0
47.215901,5.968342,114273.5,Bourgogne-Franche-Comté,Travaux,GE,2024.0
46.257342,5.655798,132000.0,Auvergne-Rhône-Alpes,Services,ETI,2021.0
50.715661,1.608504,118801.0,Hauts-de-France,Travaux,PME,2023.0
48.297167,4.074027,113974.0,Grand Est,Travaux,GE,2020.0
46.812234,1.695053,193000.0,Centre-Val de Loire,Services,,2020.0
43.794216,4.777969,39715.0,Provence-Alpes-Côte d'Azur,Services,PME,2022.0
14.604257,-61.091742,213953.0,Martinique,Services,PME,2021.0
46.321337,4.745825,165421.16,Bourgogne-Franche-Comté,Travaux,PME,2023.0
48.188645,0.654603,480000.0,Pays de la Loire,Services,GE,2022.0
48.631706,-2.055071,11134.0,Bretagne,Travaux,PME,2024.0
43.696197,7.271743,432000.0,Provence-Alpes-Côte d'Azur,Services,PME,2025.0
42.71403,9.430241,13428.0,Corse,Fournitures,PME,2025.0
48.579079,7.739224,758.5,Grand Est,Travaux,PME,2024.0
47.252179,6.803717,73084.0,Bourgogne-Franche-Comté,Travaux,PME,2021.0
46.124577,3.426321,50000.0,Auvergne-Rhône-Alpes,Travaux,PME,2024.0
46.664857,5.541525,65250.0,Bourgogne-Franche-Comté,Services,PME,2024.0
45.67387,6.392243,280000.0,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
-21.275652,55.514505,188013.0,La Réunion,Services,PME,2023.0
48.914548,2.381935,45309.0,Île-de-France,Travaux,PME,2022.0
47.652854,-2.093167,1103060.28,Bretagne,Travaux,GE,2020.0
48.231558,4.711,396761.26,Grand Est,Travaux,GE,2025.0
47.481293,0.883831,76398.59,Centre-Val de Loire,Travaux,PME,2025.0
49.108181,1.499039,179800.0,Normandie,Fournitures,ETI,2026.0
48.598792,7.760417,350000.0,Grand Est,Fournitures,PME,2026.0
43.291346,5.393925,6718.0,Provence-Alpes-Côte d'Azur,Services,ETI,2021.0
48.736463,1.370281,48960.0,Centre-Val de Loire,Services,PME,2026.0
46.977767,3.123401,12898.0,Bourgogne-Franche-Comté,Fournitures,PME,2024.0
43.974918,4.690289,734184.2,Occitanie,Travaux,ETI,2024.0
48.918421,1.974659,249071.55,Île-de-France,Travaux,ETI,2023.0
43.294818,3.261208,47198.0,Occitanie,Travaux,PME,2021.0
44.82356,-0.526274,214000.0,Nouvelle-Aquitaine,Fournitures,PME,2021.0
44.43014,3.217507,42568.0,Occitanie,Services,,2024.0
43.34258,3.213104,200000.0,Occitanie,Travaux,PME,2023.0
45.384768,0.135906,1099521.0,Nouvelle-Aquitaine,Travaux,ETI,2023.0
45.191318,5.766822,139900.0,Auvergne-Rhône-Alpes,Fournitures,PME,2026.0
47.908001,1.910453,57636.0,Centre-Val de Loire,Services,PME,2020.0
43.615841,3.160093,2400.0,Occitanie,Services,PME,2019.0
50.966515,2.426942,219999.6,Hauts-de-France,Travaux,ETI,2022.0
43.118191,5.938835,156013.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2020.0
46.98747,3.158176,180000.0,Bourgogne-Franche-Comté,Services,PME,2023.0
43.600017,3.89531,3000.0,Occitanie,Services,PME,2020.0
47.995581,-1.667544,114004.07,Bretagne,Travaux,PME,2019.0
45.439969,4.397726,400000.0,Auvergne-Rhône-Alpes,Fournitures,PME,2024.0
47.081465,2.395672,400000.0,Centre-Val de Loire,Services,PME,2020.0
43.69595,7.275309,1240000.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2026.0
50.62382,3.080058,101503.92,Hauts-de-France,Travaux,PME,2022.0
48.070703,-0.773756,194985.57,Pays de la Loire,Travaux,PME,2023.0
47.908001,1.910453,782969.8,Centre-Val de Loire,Travaux,PME,2020.0
49.510713,2.92329,6000.0,Hauts-de-France,Fournitures,ETI,2024.0
47.353985,5.05662,129000.0,Bourgogne-Franche-Comté,Fournitures,ETI,2021.0
43.603872,1.444053,280000.0,Occitanie,Services,PME,2025.0
45.000665,-0.158906,550000.0,Nouvelle-Aquitaine,Services,GE,2026.0
43.903667,-0.504255,327000.0,Nouvelle-Aquitaine,Travaux,ETI,2026.0
46.124577,3.426321,292450.0,Auvergne-Rhône-Alpes,Fournitures,PME,2023.0
49.211193,-0.359734,111000.0,Normandie,Fournitures,PME,2023.0
47.094001,-1.288898,527000.0,Pays de la Loire,Travaux,PME,2019.0
50.415332,3.056909,134991.0,Hauts-de-France,Travaux,GE,2022.0
47.390626,0.719658,25923.4,Centre-Val de Loire,Fournitures,ETI,2019.0
48.839003,2.270817,0.1,Île-de-France,Services,PME,2026.0
47.892116,0.039604,180000.0,Pays de la Loire,Services,ETI,2024.0
48.840954,2.392684,6000000.0,Île-de-France,Fournitures,ETI,2023.0
44.15279,4.646489,1600000.0,Occitanie,Fournitures,ETI,2025.0
48.289972,4.066982,169060.0,Grand Est,Travaux,PME,2026.0
45.197881,5.749162,10000000.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2024.0
48.845726,2.424573,60000.0,Île-de-France,Services,PME,2021.0
45.833921,1.25212,1400000.0,Nouvelle-Aquitaine,Travaux,PME,2021.0
46.202569,5.221891,110662.89,Auvergne-Rhône-Alpes,Travaux,PME,2023.0
44.202133,0.614056,150000.0,Nouvelle-Aquitaine,Fournitures,GE,2020.0
47.217213,5.970024,800000.0,Bourgogne-Franche-Comté,Travaux,ETI,2025.0
48.85677,2.529227,393461.25,Île-de-France,Services,ETI,2026.0
48.079439,7.357938,34357.0,Grand Est,Travaux,PME,2019.0
45.767808,4.835757,34982.1,Auvergne-Rhône-Alpes,Fournitures,,2025.0
46.202569,5.221891,87922.37,Auvergne-Rhône-Alpes,Travaux,ETI,2023.0
48.856145,2.351838,5000.0,Île-de-France,Fournitures,PME,2024.0
43.256114,6.522839,101200.0,Provence-Alpes-Côte d'Azur,Services,PME,2022.0
48.105474,5.153605,170950.0,Grand Est,Travaux,GE,2026.0
46.581555,0.379651,871998.0,Nouvelle-Aquitaine,Fournitures,PME,2024.0
48.990114,2.164992,100000.0,Île-de-France,Services,PME,2020.0
47.285748,-2.212411,160590.0,Pays de la Loire,Services,PME,2023.0
48.069754,-0.766995,289824.2,Pays de la Loire,Travaux,GE,2025.0
48.188852,6.420781,27280.0,Grand Est,Services,PME,2021.0
47.629273,-2.649554,20023.98,Bretagne,Travaux,,2020.0
48.123584,-1.628033,1860.0,Bretagne,Services,ETI,2022.0
48.070703,-0.773756,683084.0,Pays de la Loire,Fournitures,PME,2023.0
47.363857,0.676654,270000.0,Centre-Val de Loire,Services,PME,2026.0
48.263218,7.228996,119100.0,Grand Est,Services,PME,2025.0
49.876224,2.267026,2000000.0,Hauts-de-France,Travaux,PME,2025.0
43.773162,7.192346,30650.0,Provence-Alpes-Côte d'Azur,Services,GE,2023.0
50.429521,2.789844,475250.0,Hauts-de-France,Travaux,GE,2025.0
44.764999,-1.139443,86529.8,Nouvelle-Aquitaine,Services,PME,2021.0
48.80248,2.131327,241000.0,Île-de-France,Services,PME,2021.0
42.61778,3.004183,291443.0,Occitanie,Travaux,,2026.0
43.696197,7.271743,384493.65,Provence-Alpes-Côte d'Azur,Travaux,PME,2019.0
48.712852,2.144497,82629.0,Île-de-France,Services,PME,2025.0
48.840954,2.392684,5000000.0,Île-de-France,Fournitures,ETI,2024.0
48.910692,2.288989,835000.0,Île-de-France,Services,ETI,2024.0
43.624526,7.06108,400000.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2023.0
48.620506,-3.090823,111000.0,Bretagne,Services,PME,2025.0
48.997669,2.378454,20352.0,Île-de-France,Services,PME,2021.0
46.034499,4.072676,45900.0,Auvergne-Rhône-Alpes,Travaux,ETI,2023.0
46.454436,-1.598852,3300.0,Pays de la Loire,Travaux,PME,2025.0
49.141218,6.219728,124800.0,Grand Est,Fournitures,,2023.0
47.721194,-1.376117,53751.67,Pays de la Loire,Services,PME,2024.0
49.358027,6.168606,24000.0,Grand Est,Services,PME,2019.0
47.810876,7.33864,715104.27,Grand Est,Travaux,GE,2025.0
48.573602,7.749669,40587.4,Grand Est,Travaux,ETI,2019.0
49.156483,5.38177,6150.0,Grand Est,Fournitures,PME,2021.0
44.933206,4.892076,50000.0,Auvergne-Rhône-Alpes,Services,PME,2025.0
45.878757,6.322105,7180.0,Auvergne-Rhône-Alpes,Services,,2024.0
4.938042,-52.335024,133786.44,Guyane,Fournitures,PME,2024.0
4.928107,-52.290042,700000.0,Guyane,Fournitures,ETI,2024.0
48.859084,2.328006,113627.0,Île-de-France,Services,PME,2019.0
45.398534,4.263326,115708.2,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
44.811185,-0.781989,15986.45,Nouvelle-Aquitaine,Travaux,PME,2022.0
48.788799,2.442388,320000.0,Île-de-France,Services,ETI,2019.0
49.406787,6.241106,2451123.0,Grand Est,Travaux,GE,2019.0
48.623255,-1.990362,265839.0,Bretagne,Fournitures,PME,2024.0
48.87502,2.352906,1.0,Île-de-France,Travaux,PME,2019.0
43.603872,1.444053,120000.0,Occitanie,Fournitures,,2024.0
48.989345,1.715325,280000.0,Île-de-France,Services,GE,2024.0
48.070703,-0.773756,748744.97,Pays de la Loire,Travaux,ETI,2025.0
50.295848,2.78404,367531.0,Hauts-de-France,Travaux,PME,2020.0
44.972411,6.512163,586286.78,Provence-Alpes-Côte d'Azur,Travaux,PME,2024.0
48.95355,4.365717,5469600.0,Grand Est,Fournitures,GE,2020.0
48.854666,2.345531,2250000.0,Île-de-France,Services,PME,2025.0
46.748284,-1.739091,55632.6,Pays de la Loire,Travaux,PME,2025.0
44.406259,4.397151,4771600.0,Auvergne-Rhône-Alpes,Services,ETI,2025.0
46.686663,-1.42615,32320.0,Pays de la Loire,Travaux,PME,2025.0
45.044082,5.051984,62832.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2025.0
48.756928,7.600001,137867.45,Grand Est,Travaux,PME,2022.0
48.839687,2.078915,40000.0,Île-de-France,Services,ETI,2022.0
48.627916,2.437467,22890443.81,Île-de-France,Services,GE,2021.0
47.505008,-0.59047,72025.9,Pays de la Loire,Services,GE,2021.0
47.064646,3.933146,268600.0,Bourgogne-Franche-Comté,Services,PME,2024.0
48.831912,2.388676,350000.0,Île-de-France,Services,PME,2022.0
50.715661,1.608504,79400.0,Hauts-de-France,Services,PME,2022.0
47.62454,7.230872,66572.8,Grand Est,Travaux,PME,2025.0
48.508797,-2.9151,60290.52,Bretagne,Travaux,PME,2024.0
49.762151,0.368391,112785.28,Normandie,Services,ETI,2024.0
14.605088,-61.068122,28350.0,Martinique,Fournitures,ETI,2021.0
43.619111,3.848357,28775.0,Occitanie,Fournitures,PME,2020.0
43.324201,-0.346267,4088220.0,Nouvelle-Aquitaine,Fournitures,ETI,2019.0
47.251251,5.998476,10391738.95,Bourgogne-Franche-Comté,Travaux,GE,2019.0
47.123756,-1.631765,1142413.34,Pays de la Loire,Services,PME,2025.0
43.302103,5.374153,131720454.73,Provence-Alpes-Côte d'Azur,Services,GE,2025.0
45.833921,1.25212,184000.0,Nouvelle-Aquitaine,Fournitures,PME,2026.0
45.197881,5.749162,120000.0,Auvergne-Rhône-Alpes,Services,GE,2022.0
48.814274,2.421122,67504.0,Île-de-France,Services,PME,2019.0
47.002559,3.156631,94220.0,Bourgogne-Franche-Comté,Services,PME,2023.0
45.733661,4.909219,40000.0,Auvergne-Rhône-Alpes,Fournitures,GE,2020.0
45.767808,4.835757,59148.95,Auvergne-Rhône-Alpes,Travaux,PME,2024.0
49.755936,0.382225,33333.0,Normandie,Fournitures,PME,2022.0
47.852651,-1.686366,58263.0,Bretagne,Services,ETI,2021.0
48.839003,2.270817,0.2,Île-de-France,Services,PME,2026.0
45.415175,6.633536,44935.09,Auvergne-Rhône-Alpes,Travaux,,2024.0
49.231413,4.018907,1252569.0,Grand Est,Fournitures,ETI,2021.0
47.63685,6.86112,200000.0,Bourgogne-Franche-Comté,Services,PME,2025.0
47.322391,5.022277,195146.62,Bourgogne-Franche-Comté,Travaux,PME,2024.0
50.283639,2.792248,45070.0,Hauts-de-France,Travaux,PME,2020.0
45.150078,5.716533,374543.74,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
48.839003,2.270817,158279.99,Île-de-France,Services,ETI,2025.0
47.515925,6.809432,17394.0,Bourgogne-Franche-Comté,Travaux,PME,2025.0
48.876051,2.335796,2600000.0,Île-de-France,Services,,2022.0
47.232948,-1.581949,44000.0,Pays de la Loire,Services,ETI,2024.0
49.50981,2.448665,98400.0,Hauts-de-France,Fournitures,ETI,2022.0
48.839003,2.270817,0.1,Île-de-France,Services,PME,2026.0
50.434395,2.839739,220826.24,Hauts-de-France,Travaux,PME,2024.0
50.609928,3.037536,209178.02,Hauts-de-France,Fournitures,ETI,2024.0
42.700003,2.893481,126500.0,Occitanie,Travaux,,2021.0
48.838433,2.369931,400000.0,Île-de-France,Travaux,ETI,2024.0
50.428968,2.832099,60270.0,Hauts-de-France,Fournitures,PME,2023.0
48.862495,2.2816,320000.0,Île-de-France,Services,PME,2022.0
48.598792,7.760417,130750.0,Grand Est,Services,GE,2026.0
49.186264,-0.35381,6560.0,Normandie,Travaux,PME,2021.0
49.280161,-0.706959,209495.0,Normandie,Fournitures,PME,2020.0
43.567968,3.902165,64024.01,Occitanie,Travaux,PME,2025.0
50.642775,3.077072,24120.0,Hauts-de-France,Travaux,PME,2021.0
44.655855,4.765823,160000.0,Auvergne-Rhône-Alpes,Fournitures,PME,2024.0
47.236687,6.022095,66619.0,Bourgogne-Franche-Comté,Services,PME,2023.0
49.61007,3.66387,280000.0,Hauts-de-France,Fournitures,GE,2023.0
48.926357,2.34377,277852.9,Île-de-France,Services,PME,2023.0
47.285748,-2.212411,449130.12,Pays de la Loire,Travaux,GE,2022.0
46.066832,4.086634,2850002.0,Auvergne-Rhône-Alpes,Services,GE,2022.0
47.914708,7.206902,160000.0,Grand Est,Fournitures,,2026.0
47.588565,1.335934,67000.0,Centre-Val de Loire,Services,PME,2022.0
49.407192,1.048097,46000.0,Normandie,Fournitures,GE,2021.0
45.567199,5.913197,205000.0,Auvergne-Rhône-Alpes,Travaux,PME,2021.0
48.708631,2.175096,1500000.0,Île-de-France,Travaux,ETI,2025.0
43.903158,3.178794,65000.0,Occitanie,Services,GE,2023.0
44.605661,-0.770181,495590.76,Nouvelle-Aquitaine,Travaux,GE,2024.0
47.273779,-2.213732,1190700.0,Pays de la Loire,Travaux,GE,2025.0
45.805302,1.229971,1751415.0,Nouvelle-Aquitaine,Travaux,,2021.0
45.814204,1.232307,111360.0,Nouvelle-Aquitaine,Fournitures,ETI,2024.0
48.8618,2.443557,320000.0,Île-de-France,Services,PME,2025.0
44.377124,0.465328,6127.05,Nouvelle-Aquitaine,Travaux,PME,2020.0
47.911594,-1.379538,7027.0,Bretagne,Services,GE,2025.0
48.970379,1.856507,20832.0,Île-de-France,Services,PME,2020.0
-20.880901,55.449112,89797.67,La Réunion,Travaux,PME,2025.0
48.875671,2.765139,373806.45,Île-de-France,Travaux,PME,2019.0
48.103995,5.130753,1582766.0,Grand Est,Travaux,PME,2025.0
46.049524,5.340837,397390.03,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
46.205702,5.216669,629416.04,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
49.642418,-1.627069,51400.0,Normandie,Travaux,,2021.0
45.555672,6.650898,39000.0,Auvergne-Rhône-Alpes,Services,,2022.0
48.856145,2.351838,38995.0,Île-de-France,Services,GE,2025.0
48.73052,2.272041,621531.59,Île-de-France,Travaux,PME,2024.0
48.844062,2.378366,20000000.0,Île-de-France,Services,GE,2024.0
48.893143,2.238056,120000.0,Île-de-France,Fournitures,PME,2019.0
49.214987,1.168219,764185.97,Normandie,Travaux,ETI,2022.0
48.856145,2.351838,232209.99,Île-de-France,Services,ETI,2020.0
41.91793,8.73236,180690.0,Corse,Travaux,PME,2021.0
43.129679,5.936625,52482.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2021.0
49.290143,-0.11616,534828.56,Normandie,Travaux,ETI,2023.0
-21.136279,55.623818,97000.0,La Réunion,Services,PME,2021.0
43.67538,7.19965,240000.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2026.0
46.332011,6.374458,159211.1,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
43.812833,4.316874,200000.0,Occitanie,Services,PME,2021.0
44.027348,4.975938,100000.0,Provence-Alpes-Côte d'Azur,Travaux,GE,2023.0
48.608175,6.831602,299420.94,Grand Est,Travaux,PME,2025.0
48.843136,2.391292,64000.0,Île-de-France,Services,PME,2025.0
48.856145,2.351838,700000.0,Île-de-France,Services,PME,2023.0
48.579079,7.739224,200000.0,Grand Est,Services,PME,2025.0
44.202896,0.615681,707667.79,Nouvelle-Aquitaine,Travaux,GE,2025.0
48.069754,-0.766995,365396.0,Pays de la Loire,Services,PME,2020.0
43.444648,3.675792,16560.0,Occitanie,Services,,2024.0
48.423014,7.663212,121742.89,Grand Est,Fournitures,PME,2024.0
-21.009169,55.269755,195733.0,La Réunion,Travaux,PME,2022.0
50.376442,3.068705,41522.0,Hauts-de-France,Services,ETI,2022.0
43.951479,4.536043,110000.0,Occitanie,Fournitures,PME,2022.0
48.89817,2.574284,1065951.99,Île-de-France,Services,PME,2024.0
-20.896808,55.550337,58900.0,La Réunion,Travaux,PME,2026.0
43.387587,-1.664248,164007.02,Nouvelle-Aquitaine,Fournitures,PME,2023.0
43.603872,1.444053,29618.0,Occitanie,Fournitures,PME,2024.0
48.120347,-1.699076,80000.0,Bretagne,Fournitures,PME,2022.0
47.054135,-0.900489,33092.8,Pays de la Loire,Travaux,PME,2022.0
44.772555,-0.608862,15792.0,Nouvelle-Aquitaine,Travaux,PME,2025.0
48.953692,4.384477,40000.0,Grand Est,Services,GE,2022.0
44.927111,4.922741,160000.0,Auvergne-Rhône-Alpes,Services,PME,2025.0
43.670842,7.209463,25000.0,Provence-Alpes-Côte d'Azur,Services,PME,2022.0
49.430304,1.078671,7891.33,Normandie,Services,ETI,2019.0
44.202133,0.614056,20646274.48,Nouvelle-Aquitaine,Travaux,GE,2022.0
46.674374,-1.428543,180000.0,Pays de la Loire,Services,PME,2019.0
49.120205,-1.087521,250705.0,Normandie,Services,PME,2020.0
42.700003,2.893481,280000.0,Occitanie,Services,PME,2025.0
48.776692,-3.305381,46583.0,Bretagne,Travaux,PME,2024.0
48.926357,2.34377,127125.0,Île-de-France,Services,PME,2022.0
45.442948,6.645834,1078873.4,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
43.291346,5.393925,80666.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2021.0
49.162058,-0.34649,63136.0,Normandie,Travaux,PME,2020.0
46.066542,6.310948,241080.0,Auvergne-Rhône-Alpes,Services,PME,2024.0
51.035289,2.380598,242520.0,Hauts-de-France,Services,PME,2022.0
43.599115,1.436508,365427.0,Occitanie,Fournitures,ETI,2025.0
48.898806,2.093614,1800000.0,Île-de-France,Services,PME,2023.0
48.741048,2.736191,52101.0,Île-de-France,Travaux,PME,2025.0
48.531683,2.655456,293040.5,Île-de-France,Travaux,PME,2024.0
44.124644,4.077258,57460.0,Occitanie,Travaux,PME,2024.0
-20.935631,55.290209,1378553.01,La Réunion,Services,PME,2022.0
44.79384,-0.624399,120000.0,Nouvelle-Aquitaine,Services,ETI,2022.0
46.077548,6.408431,23400.0,Auvergne-Rhône-Alpes,Services,PME,2019.0
45.761905,4.859119,400000.0,Auvergne-Rhône-Alpes,Travaux,GE,2025.0
45.564928,5.919113,60372.0,Auvergne-Rhône-Alpes,Services,PME,2020.0
48.093066,-1.67494,64696.0,Bretagne,Services,PME,2023.0
50.283639,2.792248,142171.34,Hauts-de-France,Services,ETI,2023.0
46.312443,4.838839,4749.48,Bourgogne-Franche-Comté,Travaux,PME,2019.0
47.301973,5.133845,1659600.0,Bourgogne-Franche-Comté,Travaux,PME,2023.0
47.896831,6.986623,120706.5,Grand Est,Fournitures,PME,2020.0
45.688799,5.91559,108000.0,Auvergne-Rhône-Alpes,Services,PME,2018.0
42.96906,1.519213,224034.35,Occitanie,Services,PME,2025.0
47.743926,-3.351726,16022.93,Bretagne,Travaux,PME,2022.0
48.776093,1.999091,154696.0,Île-de-France,Fournitures,ETI,2019.0
49.570327,3.602432,350000.0,Hauts-de-France,Services,ETI,2022.0
43.118191,5.938835,10370603.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2021.0
45.914801,6.718028,93450.0,Auvergne-Rhône-Alpes,Services,PME,2021.0
43.303057,5.367365,992.0,Provence-Alpes-Côte d'Azur,Services,PME,2025.0
48.85663,2.320814,250000.0,Île-de-France,Services,PME,2025.0
42.700003,2.893481,85000.0,Occitanie,Services,PME,2020.0
48.936137,2.358318,999999.0,Île-de-France,Fournitures,GE,2020.0
44.837353,-0.584767,1000000.0,Nouvelle-Aquitaine,Services,PME,2025.0
49.119718,6.176262,55555.55,Grand Est,Travaux,PME,2019.0
47.126095,2.057231,185044.97,Centre-Val de Loire,Travaux,GE,2021.0
48.736647,0.930022,720000.0,Normandie,Travaux,ETI,2022.0
48.853379,2.377691,130000.0,Île-de-France,Services,PME,2026.0
47.263422,-2.340313,47200.0,Pays de la Loire,Services,PME,2025.0
48.828151,2.239942,1939.75,Île-de-France,Travaux,GE,2025.0
48.999866,2.512563,696263.85,Île-de-France,Travaux,PME,2022.0
